difficulty_result,seq_length_train,batch_train,num_layers_train,onset_weight_train,maxpool_timescale_train,precision_micro,recall_micro,f1_micro,precision_chart,recall_chart,f1_chart,difficulty_mode
easy,20480,32,2,64,448,0.9111470113085620,0.8808510638297870,0.8641265276779300,0.9143073097638960,0.8821010903183480,0.8629519603191540,beginner
hard,20480,32,2,64,448,0.8597285067873300,0.7837582625118040,0.7842132239876990,0.8704292097729020,0.785004754096411,0.78416228151397,intermediate
expert,20480,32,2,64,448,0.842211055276382,0.7981049562682220,0.7790905836018620,0.8427419663444140,0.7972084689313190,0.7823138422180280,advanced
expertplus,20480,32,2,64,448,0.8487654320987650,0.7920792079207920,0.7920792079207920,0.8631892015557080,0.7939168218497830,0.7941890725247970,expert
all_diff,20480,32,2,64,448,0.8538884524744700,0.8033898305084750,0.7979039796062880,0.8658582627695600,0.8103789366673790,0.8085284452613280,all_diff
easy,20480,32,2,64,3968,0.9220338983050850,0.8936170212765960,0.866909090909091,0.9266550874209030,0.8947353510463360,0.8650624451073440,beginner
hard,20480,32,2,64,3968,0.9350473612990530,0.7875354107648730,0.7857496288965860,0.9402834280670380,0.7884430608086820,0.7860669902933560,intermediate
expert,20480,32,2,64,3968,0.8943589743589740,0.8403790087463560,0.7891811782141530,0.9029943905697720,0.8391385706588800,0.7879678708632780,advanced
expertplus,20480,32,2,64,3968,0.8491228070175440,0.7970297029702970,0.7939317319848290,0.8741599462365590,0.797790192427064,0.7950928641251220,expert
all_diff,20480,32,2,64,3968,0.9073001158748550,0.830225988700565,0.8010494097070400,0.92023902978282,0.8380859440622850,0.8099526281617340,all_diff
easy,20480,32,2,64,576,0.9559748427672960,0.8652482269503550,0.862144420131291,0.9606302828148800,0.8663254161894950,0.8608738009351460,beginner
hard,20480,32,2,64,576,0.9567010309278350,0.7875354107648730,0.7919799498746870,0.9527429205737770,0.7883659282024830,0.7907392337319050,intermediate
expert,20480,32,2,64,576,0.9147982062780270,0.827259475218659,0.775887573964497,0.912612097262976,0.826258621067157,0.7766345603040520,advanced
expertplus,20480,32,2,64,576,0.8669950738916260,0.7821782178217820,0.7909887359199000,0.885193597231235,0.7855990068280570,0.7938720967228760,expert
all_diff,20480,32,2,64,576,0.928955223880597,0.8149717514124290,0.7968955923268410,0.9384450062805880,0.8214287436045060,0.8067520392546280,all_diff
easy,20480,32,2,64,3200,0.9290322580645160,0.873758865248227,0.86608442503639,0.9340575804068380,0.874974332824929,0.8651959428423960,beginner
hard,20480,32,2,64,3200,0.954070981210856,0.7875354107648730,0.7784903798717320,0.948118666874882,0.78951132204975,0.7807426635634290,intermediate
expert,20480,32,2,64,3200,0.9032258064516130,0.8068513119533530,0.7808269301134290,0.897446512615357,0.8057231799183060,0.781294206703744,advanced
expertplus,20480,32,2,64,3200,0.8857142857142860,0.7698019801980200,0.7857142857142860,0.9012237762237760,0.7693482309124770,0.7886904761904760,expert
all_diff,20480,32,2,64,3200,0.9199766355140190,0.8076271186440680,0.7959390862944160,0.9249585984818220,0.8186585879913460,0.8067019837666650,all_diff
easy,20480,32,2,64,832,0.947103274559194,0.8794326241134750,0.868421052631579,0.947529465979738,0.8794315561405780,0.8662395251776300,beginner
hard,20480,32,2,64,832,0.9310344827586210,0.7780925401322000,0.7864506627393230,0.9308887675065870,0.7789533122603260,0.7862173030241350,intermediate
expert,20480,32,2,64,832,0.8810872027180070,0.8214285714285710,0.7792112053077770,0.8800881867267650,0.8193999671410870,0.7797868372011730,advanced
expertplus,20480,32,2,64,832,0.8668730650154800,0.7945544554455450,0.7958387516254880,0.8852794370346130,0.796139044072005,0.7981718636498160,expert
all_diff,20480,32,2,64,832,0.9032558139534880,0.8141242937853110,0.7957209847596720,0.9162364726908590,0.8223563334222040,0.8046902668551760,all_diff
easy,20480,32,2,64,6592,0.9112519809825670,0.875177304964539,0.8667141838916610,0.91366295465062,0.8763314775074310,0.8649542224960220,beginner
hard,20480,32,2,64,6592,0.828752642706131,0.7799811142587350,0.7820448877805490,0.8404007651715140,0.7801456987039390,0.7827434205034090,intermediate
expert,20480,32,2,64,6592,0.8061874431301180,0.8243440233236150,0.7746219107340470,0.8084735811826900,0.8238023644811920,0.7731651454311200,advanced
expertplus,20480,32,2,64,6592,0.8338028169014090,0.7995049504950500,0.7965260545905710,0.8413793103448280,0.7994413407821230,0.7995350590600650,expert
all_diff,20480,32,2,64,6592,0.8162341581170790,0.8180790960451980,0.7917871602082130,0.8358842993561060,0.8244407660673550,0.80172359543137,all_diff
easy,20480,32,2,64,128,0.9156050955414010,0.8553191489361700,0.8627156789197300,0.9176838899503220,0.8569758485813710,0.8605160536741270,beginner
hard,20480,32,2,64,128,0.8497474747474750,0.777148253068933,0.7819253438113950,0.8583687607710210,0.7775175073599600,0.7819716611106350,intermediate
expert,20480,32,2,64,128,0.8283261802575110,0.814868804664723,0.7775408670931060,0.8366354801200120,0.8143740725730250,0.7806108987683390,advanced
expertplus,20480,32,2,64,128,0.8548895899053630,0.7698019801980200,0.7895424836601310,0.856140350877193,0.7751210428305400,0.7915087985181440,expert
all_diff,20480,32,2,64,128,0.8421225024566,0.8048022598870060,0.794597803502523,0.8589121026639740,0.8118241874235200,0.8041957583542800,all_diff
easy,20480,32,2,64,1280,0.9175911251980980,0.8808510638297870,0.8689355539464160,0.9206744864373080,0.8829734297916870,0.8677879070690970,beginner
hard,20480,32,2,64,1280,0.9083191850594230,0.7922568460812090,0.7871900826446280,0.9044864065365380,0.7930773309856990,0.7862242234458970,intermediate
expert,20480,32,2,64,1280,0.8835705045278140,0.8206997084548110,0.7811188811188810,0.8803527972877420,0.820359522056602,0.7836297101579500,advanced
expertplus,20480,32,2,64,1280,0.8692579505300350,0.7871287128712870,0.7929736511919700,0.882928952235883,0.7917566728739910,0.7959738362862770,expert
all_diff,20480,32,2,64,1280,0.891633064516129,0.8172316384180790,0.7949917446340120,0.8956385830579950,0.8264715453200370,0.8046867700886510,all_diff
easy,20480,32,2,64,640,0.940721649484536,0.8836879432624110,0.8627450980392160,0.9427388891011610,0.8839955154058010,0.8625672976146450,beginner
hard,20480,32,2,64,640,0.9623762376237630,0.7828139754485360,0.7821122740247380,0.9591878405602200,0.7837149308132730,0.7844547730145620,intermediate
expert,20480,32,2,64,640,0.9432739059967580,0.8141399416909620,0.7815362931642000,0.9443324892362600,0.8127076090447680,0.7813159465274180,advanced
expertplus,20480,32,2,64,640,0.8814432989690720,0.7648514851485150,0.7911802853437090,0.8982608695652170,0.76268156424581,0.7942186212578960,expert
all_diff,20480,32,2,64,640,0.9413145539906100,0.8124293785310730,0.795689896445564,0.9455973102533390,0.822643014467014,0.8046009771878720,all_diff
easy,20480,32,2,64,64,0.9014084507042250,0.8652482269503550,0.8616262482168330,0.9045694881241330,0.8659738656088240,0.8599045199240680,beginner
hard,20480,32,2,64,64,0.8638132295719850,0.777148253068933,0.7809976247030880,0.867643959838626,0.7783394956177870,0.7828419409286660,intermediate
expert,20480,32,2,64,64,0.821071752951862,0.8024781341107870,0.7832318165532070,0.8283655466724390,0.8020991866553020,0.7846951673692510,advanced
expertplus,20480,32,2,64,64,0.8567073170731710,0.8193069306930690,0.8033980582524270,0.8728436018957350,0.8206455617628800,0.8044837378003680,expert
all_diff,20480,32,2,64,64,0.8489717223650390,0.8033898305084750,0.7988716502115660,0.8651657434246530,0.809711807901005,0.8078707880524620,all_diff
easy,20480,32,2,64,2624,0.9066937119675460,0.8780141843971630,0.8715328467153290,0.912318515079362,0.8789330017977340,0.8700536569760270,beginner
hard,20480,32,2,64,2624,0.8919667590027700,0.789423984891407,0.7830900855561150,0.8938233108438130,0.7888406032162120,0.7819422808660570,intermediate
expert,20480,32,2,64,2624,0.8432327166504380,0.8185131195335280,0.7786546411123640,0.8440913323559590,0.8187608280319910,0.7765270156772270,advanced
expertplus,20480,32,2,64,2624,0.8461538461538460,0.8044554455445550,0.7868020304568530,0.859414657360406,0.8090254500310370,0.79052264442871,expert
all_diff,20480,32,2,64,2624,0.8671383647798740,0.8161016949152540,0.7970414201183430,0.8813802790845390,0.8241498481563810,0.8064469118369160,all_diff
easy,20480,32,2,64,256,0.9306759098786830,0.873758865248227,0.8617886178861790,0.934155001528756,0.8744882268521090,0.8610866054150980,beginner
hard,20480,32,2,64,256,0.9411764705882350,0.7809254013220020,0.778816199376947,0.9425890003066430,0.7807118216066330,0.7771456596991,intermediate
expert,20480,32,2,64,256,0.9002123142250530,0.8323615160349850,0.7820602662929220,0.9048131166436900,0.8295384932942030,0.7838324328152340,advanced
expertplus,20480,32,2,64,256,0.8740458015267180,0.7871287128712870,0.7920298879202990,0.890985256868221,0.7906145251396650,0.7948841880610130,expert
all_diff,20480,32,2,64,256,0.9139150943396230,0.8189265536723160,0.7888413202596330,0.9215389267510870,0.825088801746585,0.7980527805930870,all_diff
easy,20480,32,2,64,320,0.9506849315068490,0.8638297872340430,0.8626577579806980,0.9501937169672250,0.8650199204507290,0.8600542847996420,beginner
hard,20480,32,2,64,320,0.9490566037735850,0.7828139754485360,0.7787698412698410,0.9449404771238080,0.7828724130318550,0.7784422567407510,intermediate
expert,20480,32,2,64,320,0.930835734870317,0.8104956268221580,0.7792571829011910,0.9313905872872890,0.811304950121154,0.7806913745167660,advanced
expertplus,20480,32,2,64,320,0.8883495145631070,0.7797029702970300,0.7855361596009980,0.9030001006745190,0.7816635630043450,0.7881726468008860,expert
all_diff,20480,32,2,64,320,0.9353760445682450,0.809322033898305,0.794377626430952,0.9397265004728830,0.8173531238139400,0.8036221228321640,all_diff
easy,20480,32,2,64,4288,0.902668759811617,0.8765957446808510,0.8620199146514940,0.9064904119068480,0.8775926507713780,0.861668226231534,beginner
hard,20480,32,2,64,4288,0.8517279821627650,0.7847025495750710,0.7879980324643380,0.8613770133585590,0.7850761253857210,0.7882922129367000,intermediate
expert,20480,32,2,64,4288,0.8201013513513510,0.8090379008746360,0.7794226498889710,0.8216350228631830,0.807294745870138,0.7808467293703280,advanced
expertplus,20480,32,2,64,4288,0.8508771929824560,0.7747524752475250,0.795425667090216,0.8594913151364770,0.7760769708255740,0.7984661045885540,expert
all_diff,20480,32,2,64,4288,0.8450885668276970,0.8053672316384180,0.797031863814928,0.8609498593709550,0.8128342103819170,0.8063593763579410,all_diff
easy,20480,32,2,64,512,0.9198664440734560,0.8638297872340430,0.8592268417213710,0.9243918532403660,0.8638503622718900,0.8585685013176770,beginner
hard,20480,32,2,64,512,0.8871548619447780,0.7762039660056660,0.7853247397124440,0.895034711041083,0.7770122691287660,0.784986180104707,intermediate
expert,20480,32,2,64,512,0.8462343096234310,0.814868804664723,0.7827059262020130,0.8450860178889720,0.8131785982463640,0.7813676861941250,advanced
expertplus,20480,32,2,64,512,0.8493150684931510,0.7871287128712870,0.7940074906367040,0.8712513738420470,0.7883302296710120,0.7951935830228010,expert
all_diff,20480,32,2,64,512,0.8623139377537210,0.8070621468926550,0.7970101128535840,0.8811150903491800,0.81296651027813,0.8051647056794440,all_diff
easy,20480,32,2,64,7616,0.9047619047619050,0.8921985815602840,0.8687315634218290,0.9070161630841570,0.8929697926660770,0.8664592731422560,beginner
hard,20480,32,2,64,7616,0.843956043956044,0.7828139754485360,0.7800914169629250,0.8560494926867030,0.7837252668464610,0.7808977079487670,intermediate
expert,20480,32,2,64,7616,0.8299904489016240,0.827259475218659,0.779969650986343,0.827881283471023,0.826151697613341,0.778890943575542,advanced
expertplus,20480,32,2,64,7616,0.845679012345679,0.7673267326732670,0.7937743190661480,0.8578497779784750,0.7671260086902550,0.795742927767097,expert
all_diff,20480,32,2,64,7616,0.8443037974683540,0.8177966101694920,0.7964179104477610,0.8604763351199990,0.8265685434398740,0.8055842629021500,all_diff
easy,20480,32,2,64,192,0.9065420560747660,0.873758865248227,0.8641425389755010,0.90972784247197,0.8744449392210640,0.8624081877548200,beginner
hard,20480,32,2,64,192,0.8354978354978360,0.789423984891407,0.7786483839373160,0.8442035770848810,0.790467519675532,0.7803797325516370,intermediate
expert,20480,32,2,64,192,0.8051323175621490,0.8447521865889210,0.7815239379635870,0.8123174681639580,0.8425366457436410,0.7816622905661490,advanced
expertplus,20480,32,2,64,192,0.8367952522255190,0.8044554455445550,0.7946210268948660,0.8561380099123140,0.8061700806952200,0.797881842541789,expert
all_diff,20480,32,2,64,192,0.8376068376068380,0.8293785310734460,0.7931818181818180,0.8553785753261940,0.8339634752435250,0.8020103388460710,all_diff
easy,20480,32,2,64,64,0.9133333333333330,0.8709219858156030,0.8598265895953760,0.9190624636274,0.8721033794657660,0.8576142750207190,beginner
hard,20480,32,2,64,64,0.908616187989556,0.785646836638338,0.7815168257157210,0.9138218291751250,0.7866281064910250,0.7805623631795020,intermediate
expert,20480,32,2,64,64,0.8662175168431180,0.8330903790087460,0.7851851851851850,0.8747075788783110,0.8331911435993500,0.7859140220517530,advanced
expertplus,20480,32,2,64,64,0.853035143769968,0.8044554455445550,0.7919799498746870,0.8637900746596400,0.8084543761638730,0.7943666651756900,expert
all_diff,20480,32,2,64,64,0.8832412523020260,0.8194915254237290,0.7946167349327090,0.8969487517706070,0.8262285965816060,0.803210089232558,all_diff
easy,20480,32,2,64,1600,0.9238938053097340,0.8595744680851060,0.8661181750186990,0.9283158056172660,0.8604111615278330,0.8639207039607500,beginner
hard,20480,32,2,64,1600,0.8921800947867300,0.7875354107648730,0.791382028376248,0.900888147188278,0.7885038372014290,0.7905587943867680,intermediate
expert,20480,32,2,64,1600,0.8648648648648650,0.8301749271137030,0.775968992248062,0.8667918765801890,0.8290101897844180,0.7766393369299150,advanced
expertplus,20480,32,2,64,1600,0.8703703703703700,0.7945544554455450,0.7989886219974720,0.8909240021869870,0.7967101179391680,0.8013598865687030,expert
all_diff,20480,32,2,64,1600,0.8861538461538460,0.8183615819209040,0.798241624981052,0.8976042648312250,0.8231415565703740,0.8069911942228690,all_diff
easy,20480,32,2,64,1088,0.9141004862236630,0.8624113475177310,0.8636363636363640,0.9193948872336740,0.8633882138113920,0.8626257212599740,beginner
hard,20480,32,2,64,1088,0.9154704944178630,0.7752596789423980,0.7834951456310680,0.9128611037981350,0.775214668440223,0.7827861981075780,intermediate
expert,20480,32,2,64,1088,0.8771712158808930,0.7981049562682220,0.7763929618768330,0.8777832695703370,0.7956222467103730,0.7765263817456470,advanced
expertplus,20480,32,2,64,1088,0.8639240506329110,0.7747524752475250,0.7937743190661480,0.8749947643979060,0.7755058969584110,0.7950989177638380,expert
all_diff,20480,32,2,64,1088,0.8881547899952810,0.7949152542372880,0.793942824794792,0.8935602178902490,0.8025690693151060,0.8037054352423300,all_diff
easy,20480,32,2,64,384,0.9131121642969980,0.873758865248227,0.8639760837070250,0.9159431868108760,0.8742098772948060,0.8611332352783520,beginner
hard,20480,32,2,64,384,0.8873873873873870,0.7960339943342780,0.782608695652174,0.8939465370958480,0.7976404699480380,0.7826731455219520,intermediate
expert,20480,32,2,64,384,0.8769751693002260,0.8177842565597670,0.7904022582921670,0.8838138488392690,0.8172648896135410,0.7910154712851430,advanced
expertplus,20480,32,2,64,384,0.8647058823529410,0.7920792079207920,0.7940074906367040,0.8671285822021120,0.794487895716946,0.7950111605735400,expert
all_diff,20480,32,2,64,384,0.8825076720736520,0.8112994350282490,0.7985915492957750,0.8946219664845480,0.8205279656441730,0.8073321741417200,all_diff
easy,20480,32,2,64,5696,0.9241379310344830,0.8851063829787230,0.866909090909091,0.924379949784042,0.8850429089089960,0.8657475788384250,beginner
hard,20480,32,2,64,5696,0.9602649006622520,0.7913125590179420,0.7858212680978530,0.9569389627596320,0.7914653862652050,0.7865944161508670,intermediate
expert,20480,32,2,64,5696,0.919431279620853,0.8338192419825070,0.7867298578199050,0.9172810886039780,0.8330942665672940,0.7885387254314910,advanced
expertplus,20480,32,2,64,5696,0.8967391304347830,0.7871287128712870,0.7979924717691340,0.9080767792596280,0.7871880819366850,0.7993817679133710,expert
all_diff,20480,32,2,64,5696,0.9294871794871800,0.8259887005649720,0.801800493683752,0.9313172990623680,0.83345005566526,0.8115634792949880,all_diff
easy,20480,32,2,64,832,0.9086614173228350,0.8893617021276600,0.8643439584877690,0.9115321831484870,0.8899698872578430,0.8608842892359450,beginner
hard,20480,32,2,64,832,0.8837485172004750,0.8139754485363550,0.7833859095688750,0.8883094304642640,0.8134750402549950,0.7804406126987390,intermediate
expert,20480,32,2,64,832,0.8400770712909440,0.8491253644314870,0.7862796833773090,0.8449806780470660,0.847091410728904,0.7834157154080760,advanced
expertplus,20480,32,2,64,832,0.8481012658227850,0.8143564356435640,0.7908653846153850,0.8655172413793100,0.8156300434512720,0.7924865375290300,expert
